Time,XGtranslationTotalmotion,YGtranslationTotalmotion,ZGtranslationTotalmotion,XLrotationTotalmotion,YLrotationTotalmotion,ZGrotationTotalmotion,XGtranslationTotalmotion.1,YGtranslationTotalmotion.1,ZGtranslationTotalmotion.1,XLrotationTotalmotion.1,YLrotationTotalmotion.1,ZGrotationTotalmotion.1,XGtranslationTotalmotion.2,YGtranslationTotalmotion.2,ZGtranslationTotalmotion.2,XLrotationTotalmotion.2,YLrotationTotalmotion.2,ZGrotationTotalmotion.2,XGtranslationTotalmotion.3,YGtranslationTotalmotion.3,ZGtranslationTotalmotion.3,XLrotationTotalmotion.3,YLrotationTotalmotion.3,ZGrotationTotalmotion.3,XGtranslationTotalmotion.4,YGtranslationTotalmotion.4,ZGtranslationTotalmotion.4,XLrotationTotalmotion.4,YLrotationTotalmotion.4,ZGrotationTotalmotion.4,XGtranslationTotalmotion.5,YGtranslationTotalmotion.5,ZGtranslationTotalmotion.5,XLrotationTotalmotion.5,YLrotationTotalmotion.5,ZGrotationTotalmotion.5
2580.0,57.915,0.0042735,-0.39826,-0.0021821,-1.5365,-0.060633,-1.7773,-0.00038474,0.067909,0.00080414,-1.7184,0.00028187,-0.40397000000000016,0.0037281,0.063288,2.8636e-06,4.4329,-0.045019,-2.6954,-0.00018314,0.096825,0.00017509,-2.7146,-0.00072189,-0.38387999999999955,-41.98,0.043507,0.023054,4.3357,-0.31976,-1.8702,-0.29949,0.11989,0.3658,-1.8134,0.0047149
2580.5,58.41,0.0036959,-0.3166,-0.0023005,-2.4023,-0.060908,-1.7568,-0.00038821,0.083866,0.00077914,-1.6759,0.00039105,-0.28898000000000046,0.0036572,-0.030417,-0.0003754,3.9103,-0.04572,-2.6111,-0.00031665,0.11494,0.00029835,-2.5785,-0.00040076,-0.27632999999999974,-41.968,-0.055644,0.02408,3.8247,-0.29802,-1.6821,-0.37818,0.1397,0.443,-1.5755,0.017818
2581.0,58.837,0.0032175,-0.20328,-0.0022723,-3.0441,-0.061102,-1.5571,-0.0003832,0.10204,0.00073938,-1.4475,0.00044364,-0.010646999999999629,0.0034534,-0.13507,-0.00072325,3.0582,-0.046452,-2.2752,-0.00046836,0.13594,0.00043395,-2.1789,-1.2379e-05,-0.009695899999999646,-41.958,-0.16254,0.02212,2.994,-0.26211,-1.336,-0.41566,0.15523,0.47518,-1.1765,0.035478
2581.5,59.169,0.0028735,-0.080602,-0.002094,-3.4198,-0.061212,-1.2081,-0.00036911,0.11851,0.00068459,-1.0667,0.00043107,0.4012000000000002,0.0031375,-0.23296,-0.0010163,1.9637,-0.047189,-1.7275,-0.00060009,0.15289,0.00054913,-1.5623,0.00038994,0.3869699999999998,-41.955,-0.26098,0.014393,1.929,-0.2122,-0.86828,-0.40133,0.1623,0.45195,-0.65754,0.055807
2582.0,59.389,0.0026819,0.030956,-0.0017734,-3.5106,-0.061234,-0.75402,-0.00033502,0.12879,0.00060283,-0.58191,0.00035524,0.9068100000000001,0.0027469,-0.30607,-0.0012314,0.73323,-0.047905,-1.0283,-0.00067365,0.15817,0.00060919,-0.79593,0.00074474,0.8752199999999997,-41.959,-0.33406,-0.00084737,0.73295,-0.14992,-0.32689,-0.33398,0.15749,0.37287,-0.071239,0.074265
2582.5,59.487,0.0026403,0.11708,-0.0013305,-3.3213,-0.061163,-0.24575,-0.00026592,0.1294,0.00047788,-0.047764,0.00022644,1.4604999999999997,0.0023278,-0.34142,-0.0013508,-0.51905,-0.048579,-0.24896,-0.00066395,0.14646,0.00058874,0.042159,0.00099006,1.4109999999999996,-41.971,-0.36907,-0.023317,-0.48331,-0.079089,0.23492,-0.22234,0.13935,0.24783,0.52491,0.085497
2583.0,59.467,0.0027278,0.1719,-0.00079684,-2.8793,-0.060992,0.26628,-0.00015155,0.11886,0.00029962,0.48195,6.1568e-05,2.0148,0.0019252,-0.33429,-0.0013661,-1.682,-0.049199,0.53559,-0.0005678,0.11672,0.00048068,0.87138,0.0010777,1.9488000000000003,-41.988,-0.36084,-0.050346,-1.6124,-0.0059194,0.76451,-0.082942,0.10899,0.094696,1.0749,0.08603
2583.5,59.341,0.0029101,0.19778,-0.00021147,-2.2311,-0.060719,0.73642,6.3005e-06,0.097819,7.2044e-05,0.95909,-0.00011659,2.5252,0.0015741,-0.28857,-0.0012806,-2.658,-0.049763,1.2536,-0.00040473,0.072475,0.00029947,1.6155,0.00098834,2.4455,-42.006,-0.31247,-0.077325,-2.5604,0.061504,1.2145,0.063809,0.069912,-0.064716,1.5289,0.076015
2584.0,59.129,0.0031464,0.20302,0.00038351,-1.4378,-0.060344,1.1261,0.00019237,0.068692,-0.00018512,1.3435,-0.00028034,2.9532,0.0012959,-0.21451,-0.001108,-3.3713,-0.050275,1.8415,-0.00020991,0.020758,7.758e-05,2.2079,0.00073823,2.8639,-42.021,-0.23357,-0.098857,-3.2546,0.11442,1.546,0.198,0.027013,-0.2091,1.847,0.058935
2584.5,58.857,0.0033978,0.19832,0.00094831,-0.56951,-0.059881,1.4053,0.00038223,0.034817,-0.00044169,1.6044,-0.0004006,3.2693,0.0011001,-0.12499,-0.00086928,-3.7736,-0.050736,2.2484,-2.2154e-05,-0.030078,-0.00014422,2.5962,0.0003741,3.1752,-42.03,-0.13706,-0.11026,-3.6487,0.14509,1.7315,0.30384,-0.014717,-0.32149,2.0016,0.039718
2585.0,58.557,0.0036331,0.19309,0.0014494,0.30072,-0.059346,1.5535,0.00054991,-0.00042089,-0.00066621,1.7215,-0.00045318,3.4548,0.00098949,-0.032004,-0.00058736,-3.8465,-0.051146,2.44,0.00012785,-0.072808,-0.00032883,2.7464,-4.0179e-05,3.3609,-42.031,-0.035629,-0.10896,-3.7256,0.14855,1.7569,0.37173,-0.051491,-0.39162,1.9804,0.022588
2585.5,58.26,0.0038307,0.19276,0.0018615,1.1028,-0.058762,1.5624,0.00067513,-0.034378,-0.00083475,1.6876,-0.00042528,3.5026,0.00096542,0.055787,-0.0002827,-3.6014,-0.051494,2.4025,0.00022483,-0.10338,-0.00045269,2.6471,-0.00043767,3.4138,-42.026,0.060798,-0.095232,-3.4961,0.12391,1.6236,0.39866,-0.081537,-0.41646,1.7877,0.0098543
2586.0,57.994,0.0039773,0.19764,0.002168,1.7752,-0.05815,1.4368,0.00074667,-0.065594,-0.00093517,1.51,-0.00031926,3.417,0.0010291,0.13365,2.9326e-05,-3.0757,-0.051766,2.1449,0.00026926,-0.12178,-0.00050961,2.3117,-0.00075817,3.3377,-42.016,0.14609,-0.07214,-2.9967,0.075046,1.3494,0.38726,-0.10513,-0.39927,1.4453,0.0019637
2586.5,57.784,0.0040644,0.20358,0.00236,2.2698,-0.057529,1.1955,0.00076139,-0.093707,-0.00096583,1.2105,-0.00015205,3.2129,0.0011792,0.19989,0.00033792,-2.3281,-0.051949,1.699,0.00027243,-0.13147,-0.0005084,1.778,-0.0009542,3.147,-42.005,0.21745,-0.044572,-2.2837,0.0098104,0.96649,0.34396,-0.12383,-0.34753,0.9905,-0.0016607
2587.0,57.65,0.0040853,0.20396,0.0024348,2.5556,-0.056908,0.86798,0.00072101,-0.11889,-0.00093116,0.82281,4.8322e-05,2.9144,0.0014064,0.25424,0.00063391,-1.4315,-0.052034,1.1149,0.00024916,-0.13738,-0.00046646,1.1033,-0.00099595,2.8644,-41.996,0.27406,-0.017789,-1.4273,-0.061892,0.51679,0.27681,-0.13929,-0.27047,0.4705,-0.0017563
2587.5,57.603,0.0040337,0.1923,0.0023949,2.6201,-0.056286,0.48941,0.00062895,-0.14115,-0.00083717,0.38609,0.00024781,2.552,0.0016896,0.29617,0.00090618,-0.4667,-0.052021,0.45289,0.0002116,-0.14358,-0.00040235,0.35508,-0.00087615,2.5193,-41.99,0.31559,0.0039595,-0.50475,-0.13013,0.045447,0.19362,-0.15221,-0.17709,-0.064425,0.0010707
2588.0,57.646,0.0039046,0.16464,0.002247,2.4699,-0.055657,0.09433,0.00048965,-0.15979,-0.00069007,-0.061224,0.00041186,2.1603,0.0019957,0.32412,0.00114,0.48482,-0.051916,-0.2252,0.00016704,-0.15169,-0.00033079,-0.39834,-0.00061341,2.1446,-41.989,0.34116,0.01831,0.40628,-0.18664,-0.40623,0.10108,-0.16199,-0.075054,-0.5686,0.006077
2588.5,57.775,0.0036968,0.121,0.0020018,2.1292,-0.055008,-0.28851,0.00031076,-0.17343,-0.00049842,-0.48716,0.00051126,1.7748999999999997,0.0022846,0.33562,0.001318,1.3471,-0.051733,-0.86394,0.00011985,-0.16043,-0.0002617,-1.0961,-0.00025034,1.7737999999999996,-41.991,0.34917,0.024961,1.2339,-0.22593,-0.80599,0.0047599,-0.16699,0.029318,-1.0065,0.012054
2589.0,57.982,0.0034147,0.06551,0.0016725,1.6364,-0.054321,-0.6384,0.00010505,-0.18033,-0.00027585,-0.8686,0.00052812,1.4291,0.0025189,0.32819,0.0014243,2.0553,-0.051489,-1.4186,7.4378e-05,-0.16649,-0.00020122,-1.6895,0.00015468,1.4383,-41.996,0.33796,0.025245,1.917,-0.24585,-1.1329,-0.090132,-0.16531,0.13028,-1.355,0.017413
2589.5,58.252,0.0030685,0.0053434,0.0012743,1.0404,-0.05358,-0.94158,-0.00010934,-0.17884,-4.1994e-05,-1.1902,0.00046028,1.1515000000000004,0.0026715,0.30064,0.0014487,2.5598,-0.051201,-1.8565,3.5656e-05,-0.16581,-0.00015256,-2.1433,0.00053901,1.165,-41.999,0.30678,0.021366,2.4095,-0.24759,-1.3761,-0.17775,-0.15544,0.22161,-1.6027,0.020718
2590.0,58.565,0.0026729,-0.051212,0.00082285,0.39548,-0.05277,-1.1879,-0.00031207,-0.16776,0.00018038,-1.4408,0.0003221,0.9638499999999999,0.0027307,0.25402,0.0013897,2.8298,-0.050884,-2.1554,7.2128e-06,-0.15488,-0.00011513,-2.4343,0.00084582,0.9746800000000002,-42.0,0.25679,0.015584,2.6826,-0.23513,-1.5322,-0.25111,-0.13665,0.29603,-1.7459,0.021281
2590.5,58.902,0.0022449,-0.096838,0.00033424,-0.24308,-0.05188,-1.3674,-0.00048673,-0.14648,0.00037168,-1.6099,0.00014069,0.8793600000000001,0.0026995,0.19205,0.0012547,2.8548,-0.05055,-2.3018,-1.3049e-05,-0.1317,-8.2437e-05,-2.5497,0.0010304,0.8804100000000004,-41.999,0.19153,0.0096164,2.7266,-0.21408,-1.6011,-0.30243,-0.10914,0.34554,-1.7857,0.019381
2591.0,59.243,0.0018027,-0.12688,-0.00017443,-0.82368,-0.050906,-1.4686,-0.00062681,-0.11509,0.00052213,-1.6863,-5.1139e-05,0.90231,0.0025908,0.12071,0.0010576,2.645,-0.050205,-2.2906,-3.5381e-05,-0.096307,-4.1426e-05,-2.486,0.0010638,0.8872999999999998,-41.994,0.11674,0.0043807,2.5505,-0.18998,-1.584,-0.32452,-0.073968,0.36287,-1.7247,0.015958
2591.5,59.57,0.0013656,-0.14018,-0.00068315,-1.3022,-0.049855,-1.4803,-0.00073822,-0.074557,0.00063492,-1.6592,-0.00022207,1.0281000000000002,0.0024212,0.047297,0.00081512,2.2294,-0.049854,-2.1254,-7.6159e-05,-0.050946,2.406e-05,-2.2501,0.00093746,0.9924099999999996,-41.988,0.039597,4.8969e-05,2.1802,-0.16684,-1.4832,-0.31284,-0.033032,0.34364,-1.5675,0.012
2592.0,59.867,0.00095475,-0.13893,-0.0011673,-1.6452,-0.04874,-1.3948,-0.00083568,-0.02685,0.00072308,-1.5226,-0.00034708,1.2442000000000002,0.002206,-0.020906,0.0005437,1.6528,-0.049496,-1.8206,-0.00015121,0.00017878,0.00012607,-1.861,0.00066676,1.1853999999999996,-41.982,-0.032481,-0.0037081,1.6557,-0.14634,-1.3036,-0.26744,0.011058,0.28842,-1.3219,0.0079953
2592.5,60.121,0.00059221,-0.12761,-0.0015972,-1.8322,-0.047581,-1.2122,-0.00093397,0.024966,0.00080083,-1.2789,-0.00040919,1.5315000000000003,0.0019584,-0.077799,0.00025842,0.9715,-0.049126,-1.4019,-0.00026682,0.051724,0.00026443,-1.3497,0.00029265,1.4497,-41.978,-0.092998,-0.0074284,1.0272,-0.12794,-1.0545,-0.19407,0.055194,0.20375,-1.0004,0.0038102
2593.0,60.324,0.00029903,-0.11148,-0.0019406,-1.8568,-0.046401,-0.9423,-0.0010379,0.077001,0.0008734,-0.94166,-0.00039982,1.8665000000000003,0.0016905,-0.11936,-2.6966e-05,0.24733,-0.048732,-0.9035,-0.00041347,0.098402,0.00042273,-0.75655,-0.00012376,1.7641999999999998,-41.977,-0.13737,-0.011609,0.35064,-0.10963,-0.74987,-0.10351,0.096185,0.10148,-0.62094,-0.0009307
2593.5,60.475,9.0574e-05,-0.094994,-0.0021671,-1.7267,-0.045219,-0.6046,-0.0011367,0.12511,0.00093095,-0.53425,-0.00031997,2.2234,0.0014161,-0.14404,-0.0002992,-0.4574,-0.048299,-0.36453,-0.00056536,0.13611,0.00057047,-0.12642,-0.00051314,2.1053,-41.979,-0.16347,-0.016524,-0.31721,-0.089087,-0.40808,-0.0094283,0.13124,-0.0036888,-0.20583,-0.0062464
2594.0,60.573,-2.8652e-05,-0.080718,-0.002254,-1.4629,-0.044046,-0.2248,-0.0012053,0.1656,0.00094965,-0.086749,-0.00018214,2.5768,0.0011509,-0.15273,-0.00054535,-1.0855,-0.047809,0.17601,-0.00068784,0.16266,0.00067215,0.49619,-0.00081356,2.449,-41.985,-0.17176,-0.022086,-0.92332,-0.064857,-0.049489,0.074758,0.1584,-0.097446,0.22065,-0.011426
2594.5,60.626,-6.8305e-05,-0.068858,-0.0021918,-1.0967,-0.042882,0.16914,-0.0012135,0.19587,0.00090029,0.36874,-1.0813e-05,2.9033,0.00091126,-0.14832,-0.00075367,-1.5893,-0.047246,0.68261,-0.00074956,0.17781,0.00069937,1.0712,-0.00098258,2.7727,-41.992,-0.16496,-0.027779,-1.4223,-0.03727,0.30539,0.13894,0.17666,-0.16907,0.63448,-0.015195
2595.0,60.642,-5.1478e-05,-0.05765,-0.0019863,-0.66674,-0.041717,0.55,-0.0011379,0.21461,0.00076084,0.80139,0.00016113,3.1836,0.00071029,-0.13504,-0.00091506,-1.9339,-0.046601,1.1248,-0.00073436,0.18294,0.00064132,1.5645,-0.0010016,3.0575,-42.001,-0.14741,-0.032667,-1.7797,-0.0088488,0.63703,0.17819,0.18598,-0.2134,1.0131,-0.016368
2595.5,60.634,-9.3853e-06,-0.04434,-0.0016577,-0.21492,-0.040538,0.89254,-0.00097356,0.22181,0.00052758,1.1829,0.00030033,3.404,0.00055509,-0.11761,-0.0010241,-2.0994,-0.045875,1.4768,-0.00064715,0.18041,0.00050885,1.9477,-0.00087337,3.2892,-42.009,-0.12415,-0.035571,-1.9738,0.016005,0.92676,0.19302,0.18705,-0.23103,1.3355,-0.014592
2596.0,60.614,2.6828e-05,-0.026479,-0.0012368,0.21803,-0.039332,1.1733,-0.00073707,0.21855,0.00021936,1.4875,0.00038176,3.5572,0.00044596,-0.10028,-0.0010793,-2.0816,-0.045074,1.7167,-0.00051139,0.17289,0.00033034,2.1975,-0.00061799,3.4594,-42.014,-0.099942,-0.035365,-1.997,0.032014,1.1562,0.18796,0.18113,-0.22685,1.5813,-0.010664
2596.5,60.595,3.4092e-05,-0.00312,-0.0007593,0.59632,-0.038093,1.3706,-0.00046342,0.2066,-0.0001257,1.6919,0.00039478,3.6426,0.00037843,-0.085978,-0.0010812,-1.8916,-0.044214,1.8269,-0.00036007,0.16273,0.00014127,2.2954,-0.00026974,3.5658,-42.017,-0.078395,-0.031358,-1.8559,0.034458,1.3073,0.16926,0.16978,-0.20759,1.7315,-0.0061834
2597.0,60.591,2.0569e-06,0.024439,-0.0002604,0.89218,-0.036821,1.4664,-0.00019551,0.188,-0.00046061,1.7771,0.0003431,3.6658,0.00034675,-0.075645,-0.0010315,-1.5544,-0.043312,1.7962,-0.0002237,0.15134,-2.8178e-05,2.2311,0.000124,3.6119,-42.016,-0.061274,-0.023578,-1.5701,0.020686,1.3644,0.14264,0.1545,-0.17946,1.77,-0.0027614
2597.5,60.609,-6.7013e-05,0.052605,0.00022864,1.0878,-0.035523,1.45,2.7462e-05,0.16446,-0.00074169,1.7328,0.0002408,3.6378,0.00034677,-0.068079,-0.00093081,-1.1063,-0.042388,1.6247,-0.000121,0.13866,-0.00016184,2.0067,0.00050562,3.6065,-42.011,-0.048326,-0.012873,-1.1706,-0.008713,1.3179,0.11189,0.13632,-0.14657,1.6876,-0.0012771
2598.0,60.656,-0.0001624,0.076188,0.00068242,1.1763,-0.034206,1.3228,0.00017883,0.13691,-0.00093824,1.5616,0.00010743,3.5735,0.00037613,-0.060348,-0.00077994,-0.59165,-0.041455,1.328,-5.4876e-05,0.12321,-0.00025963,1.6411,0.00081419,3.5623,-42.003,-0.037607,-0.00072691,-0.69704,-0.049642,1.1685,0.078591,0.11551,-0.1107,1.4871,-0.0016217
2598.5,60.735,-0.0002708,0.089701,0.0010816,1.1608,-0.032877,1.1011,0.00024909,0.10551,-0.001038,1.2828,-3.5787e-05,3.4899,0.00043157,-0.048806,-0.00058137,-0.058569,-0.040526,0.93745,-1.551e-05,0.1028,-0.00033209,1.1705,0.00099677,3.4945,-41.995,-0.026305,0.011117,-0.1939,-0.095283,0.93066,0.042839,0.09159,-0.072041,1.1859,-0.0029769
2599.0,60.845,-0.00038096,0.08893,0.0014123,1.0535,-0.031538,0.81481,0.00024465,0.070092,-0.0010465,0.93,-0.00016785,3.4042,0.00050522,-0.030442,-0.00034223,0.44519,-0.039607,0.49704,1.191e-05,0.075709,-0.00039155,0.64412,0.0010203,3.4192,-41.989,-0.011828,0.02108,0.29356,-0.13759,0.63136,0.0043964,0.063847,-0.030487,0.81485,-0.0043848
